Date,Open,High,Low,Close,Adj Close,Volume,Mkt-RF,SMB,HML,RF,Yest_Close,stock_return,SMA_20,SMA_50,EMA_12,EMA_26,MACD,RSI,ADS_Index,NIO Yest_Close,GM Yest_Close,TM Yest_Close,F Yest_Close,RACE Yest_Close
2020-09-02,159.663330078125,159.67999267578125,135.0399932861328,149.1233367919922,149.1233367919922,288528300,1.27,-0.5,-0.45,0.0,158.35000610351562,-0.05826756524083639,126.53783378601074,106.04960037231446,141.84840770399043,126.52138595301591,15.327021750974524,66.39977966976215,1.926,20.1200008392334,29.505094528198242,132.3000030517578,6.114562511444092,191.93203735351562
2020-09-03,135.7433319091797,143.93333435058594,134.0,135.6666717529297,135.6666717529297,262788300,-3.7,-0.23,2.6,0.0,149.1233367919922,-0.09023849203316052,128.35590057373048,107.48180053710938,140.89737140382724,127.1988145307873,13.698556873039934,55.88754039273079,1.87479,19.899999618530273,30.663902282714844,132.52000427246094,6.221992492675781,193.03121948242188
2020-09-04,134.27000427246094,142.6666717529297,124.00666809082031,139.44000244140625,139.44000244140625,330965700,-0.87,-0.17,2.06,0.0,135.6666717529297,0.027813247275265882,130.48553390502929,108.95596054077149,140.673160794224,128.10556919083317,12.567591603390838,57.900246043863,1.82655,18.700000762939453,29.19805908203125,129.9499969482422,6.105609893798828,187.4176025390625
2020-09-08,118.66666412353516,122.913330078125,109.95999908447266,110.06999969482422,110.06999969482422,346397100,-2.91,0.66,-0.28,0.0,139.44000244140625,-0.21062824320390794,131.26046714782714,109.87770721435547,135.96498216354712,126.76960108001768,9.19538108352944,41.88212679961918,1.65707,17.979999542236328,29.713085174560547,133.1699981689453,6.177229881286621,188.1732940673828
2020-09-09,118.86666870117188,123.0,113.836669921875,122.09333038330078,122.09333038330078,238397400,2.07,-0.17,-2.0,0.0,110.06999969482422,0.10923349433825728,132.783833694458,110.97377380371094,133.83088188966306,126.42321065803864,7.40767123162442,48.199941080087605,1.61762,17.030000686645508,32.07032775878906,131.22999572753906,6.293612957000732,182.38304138183594
2020-09-10,128.73666381835938,132.99667358398438,120.1866683959961,123.77999877929688,123.77999877929688,254791800,-1.64,0.3,-0.07,0.0,122.09333038330078,0.013814582587770793,133.7903003692627,112.00962707519531,132.28459218037597,126.22741718553925,6.057174994836714,49.03689703477727,1.57911,18.09000015258789,31.644437789916992,131.1300048828125,6.239896774291992,185.89645385742188
2020-09-11,127.3133316040039,127.5,120.16666412353516,124.23999786376953,124.23999786376953,182152500,-0.06,-0.84,0.89,0.0,123.77999877929688,0.003716263443279291,134.59896697998047,113.00158706665039,131.04696228551342,126.08020093948224,4.966761346031177,49.277601460340364,1.54153,17.739999771118164,29.881458282470703,130.17999267578125,6.186182498931885,184.36544799804688
2020-09-14,126.98332977294922,140.0,124.43333435058594,139.8733367919922,139.8733367919922,249061800,1.59,1.19,-0.8,0.0,124.23999786376953,0.12583177074233998,136.09026718139648,114.18750717163086,132.4048660557409,127.10191470633482,5.3029513494060865,56.75343011566848,1.43555,17.969999313354492,30.168685913085938,131.33999633789062,6.2667555809021,188.15365600585938
2020-09-15,145.52000427246094,153.97999572753906,143.56666564941406,149.9199981689453,149.9199981689453,291894600,0.57,-0.27,-1.43,0.0,139.8733367919922,0.07182685140266348,137.46746711730958,115.3571337890625,135.09950176546465,128.79214311097263,6.30735865449202,60.75640651518763,1.40408,18.729999542236328,30.881799697875977,133.77000427246094,6.374185085296631,188.41864013671875
2020-09-16,146.6233367919922,152.59666442871094,145.10333251953125,147.25332641601562,147.25332641601562,216837900,-0.39,0.76,1.31,0.0,149.9199981689453,-0.01778729846250803,138.5398334503174,116.44905364990234,136.9693209424725,130.15963817060543,6.809682771867074,59.19032428636862,1.37475,19.190000534057617,31.27797508239746,134.02999877929688,6.302565097808838,188.01626586914062
2020-09-17,138.53334045410156,145.92999267578125,136.0,141.14332580566406,141.14332580566406,230337600,-0.85,0.36,0.2,0.0,147.25332641601562,-0.04149312452942336,139.33523292541503,117.45074676513671,137.61147553680968,130.97324466209125,6.638230874718431,55.650758822008044,1.34753,19.010000228881836,31.4859676361084,134.02999877929688,6.284660339355469,185.33705139160156
2020-09-18,149.31333923339844,150.3333282470703,142.93333435058594,147.38333129882812,147.38333129882812,259220400,-0.88,0.79,-0.21,0.0,141.14332580566406,0.044210418434915834,140.03163261413573,118.5393733215332,139.1148379617356,132.18880663518289,6.926031326552703,58.38760473260094,1.32241,19.299999237060547,31.614721298217773,135.0,6.517425537109375,186.60304260253906
2020-09-21,151.0433349609375,151.89332580566406,135.69000244140625,149.79666137695312,149.79666137695312,328430400,-1.08,-2.03,-1.89,0.0,147.38333129882812,0.01637451166870313,140.68819923400878,119.47577316284179,140.7581954102306,133.4930921716103,7.2651032386202985,59.43035848269431,1.25678,19.40999984741211,31.198740005493164,134.25,6.472662925720215,184.42433166503906
2020-09-22,143.1999969482422,145.9199981689453,139.1999969482422,141.41000366210938,141.41000366210938,238742400,1.02,-0.14,-1.63,0.0,149.79666137695312,-0.05598694682346288,141.04469947814943,120.30789321899414,140.85847360282733,134.07953005979542,6.7789435430319145,54.33477635938869,1.23434,18.809999465942383,29.713085174560547,131.22000122070312,6.150372505187988,180.67539978027344
2020-09-23,135.05332946777344,137.38333129882812,125.2933349609375,126.78666687011719,126.78666687011719,285222600,-2.48,-0.71,0.16,0.0,141.41000366210938,-0.10341090738483937,140.6395664215088,120.82122650146485,138.69358025933346,133.5393179716711,5.1542622876623625,46.799952340994565,1.21113,19.229999542236328,29.1584415435791,132.25,6.069799900054932,179.89027404785156
2020-09-24,121.26667022705078,133.1666717529297,117.0999984741211,129.26333618164062,129.26333618164062,289683300,0.25,-0.21,0.38,0.0,126.78666687011719,0.019534146394593586,139.9255001068115,121.3451466369629,137.24277347814996,133.22257857981697,4.0201948983329885,48.11235002435281,1.18715,17.959999084472656,29.059398651123047,133.2899932861328,5.944465160369873,178.2022705078125
2020-09-25,131.1566619873047,136.2433319091797,130.43333435058594,135.77999877929688,135.77999877929688,201625500,1.72,0.14,-1.34,0.0,129.26333618164062,0.050413851213766035,139.25200004577636,122.05989334106445,137.01773121678795,133.41201711311177,3.6057141036761777,51.50246914212564,1.16238,17.850000381469727,28.83159828186035,131.85000610351562,5.962368965148926,179.42901611328125
2020-09-28,141.5399932861328,142.69332885742188,138.51666259765625,140.39999389648438,140.39999389648438,149158800,1.66,0.73,1.05,0.0,135.77999877929688,0.034025594039789726,138.8939998626709,122.86677322387695,137.53807932135663,133.92964502299122,3.6084342983654096,53.806724869659824,1.08564,18.31999969482422,28.72264862060547,132.97000122070312,5.82808256149292,177.87841796875
2020-09-29,138.6666717529297,142.8333282470703,137.1999969482422,139.69000244140625,139.69000244140625,150657900,-0.42,0.76,-1.33,0.0,140.39999389648438,-0.005056919415549229,137.57316627502442,123.46990661621093,137.8691444167489,134.35633816509605,3.5128062516528473,53.38692505384468,1.06234,18.809999465942383,29.1584415435791,136.00999450683594,5.989227771759033,179.8706512451172
2020-09-30,140.44000244140625,144.64332580566406,140.1566619873047,143.00332641601562,143.00332641601562,144436800,0.79,-0.73,0.16,0.0,139.69000244140625,0.023719120314277087,136.80583229064942,124.23882644653321,138.65901857048223,134.99685581331232,3.6621627571699094,55.14568037167293,1.04057,20.850000381469727,28.465137481689453,134.25,5.90865421295166,178.95794677734375
2020-10-01,146.9199981689453,149.6266632080078,144.80667114257812,149.3866729736328,149.3866729736328,152224500,0.79,1.04,-0.54,0.0,143.00332641601562,0.04463774876849498,136.81899909973146,125.10345321655274,140.3094269401977,136.0627681955583,4.246658744639404,58.4020855140938,1.02031,21.219999313354492,29.3070068359375,132.44000244140625,5.962368965148926,180.66558837890625
2020-10-02,140.4633331298828,146.3766632080078,138.3333282470703,138.3633270263672,138.3633270263672,214290000,-0.96,1.08,2.44,0.0,149.3866729736328,-0.07379069181901707,136.9538318634033,125.85329315185547,140.01002695345457,136.2331799608034,3.7768469926511727,51.45487606982646,0.999546,21.760000228881836,30.08945083618164,132.42999267578125,6.042942047119141,181.16610717773438
2020-10-05,141.11666870117188,144.54666137695312,139.77667236328125,141.89332580566406,141.89332580566406,134168400,1.93,1.02,-0.1,0.0,138.3633270263672,0.025512531789758,137.0764980316162,126.8018263244629,140.29976523840986,136.65245002338565,3.647315215024207,53.367867878960446,0.936993,21.18000030517578,30.168685913085938,131.72999572753906,6.168277740478516,177.5054931640625
2020-10-06,141.26333618164062,142.92666625976562,135.35000610351562,137.9933319091797,137.9933319091797,147438900,-1.28,0.74,0.26,0.0,141.89332580566406,-0.027485393511924406,138.472664642334,127.50889297485351,139.94492934160522,136.75177460751854,3.1931547340866757,50.977734783832574,0.91987,21.59000015258789,30.663902282714844,132.10000610351562,6.284660339355469,179.2327423095703
2020-10-07,139.9566650390625,143.3000030517578,137.9499969482422,141.76666259765625,141.76666259765625,129383100,1.84,0.53,0.22,0.0,137.9933319091797,0.0273442972661895,139.45633125305176,128.3755728149414,140.2251959963823,137.12324779197317,3.101948204409126,53.16334988286922,0.905082,20.670000076293945,30.10926055908203,131.25999450683594,6.248849868774414,173.20697021484375
2020-10-08,146.14666748046875,146.3333282470703,141.76666259765625,141.97332763671875,141.97332763671875,121263300,0.8,0.03,0.99,0.0,141.76666259765625,0.0014577830589764952,140.36599769592286,129.21622604370117,140.49413932566483,137.48251296565803,3.011626360006801,53.286193443260544,0.892623,21.559999465942383,31.31759262084961,132.42999267578125,6.472662925720215,179.9884033203125
2020-10-09,143.3766632080078,144.8633270263672,142.15333557128906,144.6666717529297,144.6666717529297,86777100,0.93,0.01,-1.41,0.0,141.97332763671875,0.018970775433979153,141.38733139038087,130.12623947143555,141.1360673913979,138.0146728758263,3.1213945155715805,54.944717592144436,0.882489,21.440000534057617,31.90195083618164,132.9499969482422,6.580092906951904,177.94712829589844
2020-10-12,147.3333282470703,149.5800018310547,146.19332885742188,147.43333435058594,147.43333435058594,116373300,1.53,-0.83,-0.09,0.0,144.6666717529297,0.019124395163948475,141.76533126831055,131.16722610473633,142.10487769281144,138.7123515035863,3.3925261892251513,56.64742670413755,0.862037,21.469999313354492,31.852428436279297,132.0800018310547,6.490567684173584,179.43882751464844
2020-10-13,147.78334045410156,149.6300048828125,145.53334045410156,148.88333129882812,148.88333129882812,103391100,-0.41,0.18,-1.72,0.0,147.43333435058594,0.009834932884270245,141.7134979248047,132.1648927307129,143.1477167091217,139.46575741434492,3.6819592947767887,57.55282384804645,0.853227,21.850000381469727,31.90195083618164,131.8000030517578,6.866572856903076,181.4604949951172
2020-10-14,149.92666625976562,155.3000030517578,149.11666870117188,153.76666259765625,153.76666259765625,143639100,-0.65,0.09,0.03,0.0,148.88333129882812,0.032799718116372924,142.0391647338867,133.25755935668946,144.78140069197318,140.52508372421985,4.256316967753321,60.5416262613937,0.842754,21.6200008392334,31.565200805664062,132.64999389648438,6.947146415710449,180.76373291015625
2020-10-15,150.10333251953125,152.19000244140625,147.5,149.6266632080078,149.6266632080078,107017200,-0.08,0.89,1.14,0.0,153.76666259765625,-0.026923907430319298,142.4633316040039,134.27006591796874,145.52682569444005,141.19927479709304,4.32755089734701,56.88472815130234,0.830615,26.5,31.367115020751953,131.52999877929688,6.777048110961914,182.30450439453125
2020-10-16,151.47999572753906,151.98333740234375,146.28334045410156,146.55667114257812,146.55667114257812,98327700,-0.06,-0.18,0.06,0.0,149.6266632080078,-0.02051768046956878,142.4219985961914,135.21509262084962,145.68526345569205,141.5961189708327,4.089144484859361,54.26704768802582,0.816806,28.06999969482422,32.27831268310547,131.1699981689453,6.821810245513916,184.21824645996094
2020-10-19,148.74667358398438,149.0,142.9566650390625,143.61000061035156,143.61000061035156,108863400,-1.53,0.35,0.3,0.0,146.55667114257812,-0.020106014344170555,142.11266555786133,136.15034591674805,145.3659922487166,141.74529538857482,3.620696860141777,51.80296881619433,0.765568,28.479999542236328,33.13009262084961,130.63999938964844,6.866572856903076,188.9387664794922
2020-10-20,143.9166717529297,143.9166717529297,139.68333435058594,140.64666748046875,140.64666748046875,94968900,0.34,-0.24,1.26,0.0,143.61000061035156,-0.020634587544658866,142.0744987487793,137.07185256958007,144.63994228437076,141.66391554352992,2.9760267408408367,49.37491477520581,0.745541,27.6299991607666,33.03104782104492,130.8800048828125,6.794953346252441,185.8473663330078
2020-10-21,140.89999389648438,144.31666564941406,140.4166717529297,140.8800048828125,140.8800048828125,97111500,-0.36,-0.47,0.41,0.0,140.64666748046875,0.0016590325709363357,142.77916564941407,138.05693267822267,144.0614903764387,141.6058480871805,2.4556422892582077,49.57533212310238,0.724072,27.959999084472656,35.259525299072266,131.30999755859375,6.9292402267456055,188.95840454101562
2020-10-22,147.30667114257812,148.41000366210938,141.50332641601562,141.92999267578125,141.92999267578125,119979600,0.67,0.61,1.03,0.0,140.8800048828125,0.007453064711647022,143.4124984741211,138.8225192260742,143.73356765326065,141.62985879744724,2.1037088558134087,50.524502741236994,0.701155,27.860000610351562,35.42790222167969,133.13999938964844,7.027717590332031,186.39695739746094
2020-10-23,140.6133270263672,140.9633331298828,135.7933349609375,140.2100067138672,140.2100067138672,101151000,0.38,0.42,0.04,0.0,141.92999267578125,-0.01211855175560478,143.6339988708496,139.46538604736327,143.1914813548924,141.52468456903392,1.6667967858584802,48.90066967065445,0.676782,27.3799991607666,37.05221939086914,133.4199981689453,7.350008964538574,186.56378173828125
2020-10-26,137.2100067138672,141.9199981689453,136.6666717529297,140.0933380126953,140.0933380126953,84717600,-1.85,-0.28,-0.39,0.0,140.2100067138672,-0.0008320996760949168,143.61866607666016,140.06630615234374,142.71484391763133,141.41865889819402,1.2961850194373028,48.786131600601486,0.595926,27.15999984741211,36.47776412963867,133.27999877929688,7.305245876312256,186.4362030029297
2020-10-27,141.25332641601562,143.5,140.03334045410156,141.55999755859375,141.55999755859375,68059500,-0.23,-0.07,-2.33,0.0,140.0933380126953,0.010469159823756418,143.71216583251953,140.44998611450194,142.53717524701017,141.429128428594,1.1080468184161703,50.36020390230741,0.567799,26.010000228881836,35.477420806884766,132.85000610351562,7.188863277435303,181.97084045410156
2020-10-28,138.82666015625,139.53334045410156,135.3333282470703,135.33999633789062,135.33999633789062,76354200,-3.41,0.01,0.58,0.0,141.55999755859375,-0.043938975190562404,143.3289993286133,140.64066604614257,141.42991695329945,140.97808160706043,0.45183534623902233,44.16117631728372,0.539248,28.440000534057617,34.55632019042969,132.4600067138672,7.090386390686035,181.89231872558594
2020-10-29,136.65333557128906,139.35333251953125,135.48666381835938,136.94332885742188,136.94332885742188,67965900,1.13,0.17,0.27,0.0,135.33999633789062,0.011846701366300918,142.70683212280272,140.8748258972168,140.73967263085675,140.67921103301313,0.060461597843612935,46.00618296083288,0.510265,27.510000228881836,33.76396942138672,130.07000732421875,6.893430709838867,173.82522583007812
2020-10-30,135.63333129882812,135.8633270263672,126.37000274658203,129.34666442871094,129.34666442871094,127533900,-1.45,-0.8,1.86,0.0,136.94332885742188,-0.05547305218949498,142.25599899291993,140.79265243530273,138.98690213821894,139.83976313639815,-0.8528609981792101,39.36878692935539,0.48084,31.989999771118164,34.55632019042969,131.35000610351562,7.07248067855835,175.248291015625
2020-11-02,131.3333282470703,135.66000366210938,130.76666259765625,133.50332641601562,133.50332641601562,87063300,1.17,0.53,0.99,0.0,129.34666442871094,0.03213582666134866,141.8364990234375,140.7294123840332,138.14327510403382,139.37039745340684,-1.227122349373019,44.11939376004575,0.389591,30.579999923706055,34.19976043701172,131.2899932861328,6.920288562774658,175.10105895996094
2020-11-03,136.57666015625,142.58999633789062,135.56333923339844,141.3000030517578,141.3000030517578,103055100,1.93,1.0,-0.2,0.0,133.50332641601562,0.0584006170111943,142.0018325805664,140.8698124694824,138.6289255575298,139.51333120143283,-0.8844056439030226,51.75516870239715,0.357838,33.31999969482422,34.219573974609375,133.24000549316406,6.902382850646973,179.7725067138672
2020-11-04,143.5399932861328,145.13333129882812,139.03334045410156,140.32666015625,140.32666015625,96429300,2.25,-1.49,-5.0,0.0,141.3000030517578,-0.0068884846035798,141.9298324584961,140.97855911254882,138.89011549579448,139.57357779067854,-0.6834622948840661,50.82152593879985,0.325362,35.5,35.01192092895508,135.8699951171875,7.0545759201049805,192.3638458251953
2020-11-05,142.76666259765625,146.6666717529297,141.3333282470703,146.02999877929688,146.02999877929688,85243500,2.13,1.0,0.52,0.0,140.32666015625,0.04064330054386215,142.132666015625,141.02826583862304,139.98855907787177,140.05183119724288,-0.06327211937110633,55.84760432631904,0.292152,37.709999084472656,34.90297317504883,134.16000366210938,6.839715480804443,198.43870544433594
2020-11-06,145.36666870117188,145.52333068847656,141.42666625976562,143.31666564941406,143.31666564941406,65118000,0.01,-0.86,-0.93,0.0,146.02999877929688,-0.018580655704747498,142.0651657104492,140.90959915161133,140.50057547349365,140.29367078629258,0.20690468720107447,53.06883555007734,0.258198,42.349998474121094,36.7848014831543,137.07000732421875,7.153053283691406,203.23773193359375
2020-11-09,146.5,150.8333282470703,140.3333282470703,140.4199981689453,140.4199981689453,104499000,0.86,0.8,6.74,0.0,143.31666564941406,-0.020211658339544913,141.7144989013672,140.76679916381835,140.4881789651016,140.30302837019278,0.18515059490883345,50.19733607113357,0.153365,41.630001068115234,37.11164474487305,137.1999969482422,6.974002838134766,204.1308135986328
2020-11-10,140.02999877929688,140.02999877929688,132.00999450683594,136.7866668701172,136.7866668701172,90852600,-0.17,1.56,2.16,0.0,140.4199981689453,-0.0258747425310226,141.10966567993165,140.180399017334,139.91871556587324,140.04255714796494,-0.12384158209169982,46.77829284506445,0.119528,44.02000045776367,38.58739471435547,139.63999938964844,7.341055870056152,201.9717559814453
2020-11-11,138.81666564941406,139.56666564941406,136.86000061035156,139.0433349609375,139.0433349609375,52073100,0.88,-0.57,-1.75,0.0,136.7866668701172,0.016497719715351224,140.3734992980957,139.79426559448243,139.78404162665237,139.9685406896666,-0.18449906301424335,49.097351189100806,0.0864945,41.54999923706055,40.68711853027344,139.94000244140625,7.502201080322266,200.79405212402344
2020-11-12,138.35000610351562,141.0,136.5066680908203,137.25332641601562,137.25332641601562,59565300,-0.94,-0.23,-1.18,0.0,139.0433349609375,-0.012873745767280077,139.75483245849608,139.5568653869629,139.39470082501595,139.76741370643322,-0.37271288141727155,47.335450254424366,0.0542535,43.08000183105469,40.17209243774414,142.47999572753906,7.4574384689331055,205.377197265625
2020-11-13,136.9499969482422,137.50999450683594,133.8866729736328,136.1666717529297,136.1666717529297,59313300,1.31,0.61,1.14,0.0,137.25332641601562,-0.007917146283160242,139.23533248901367,139.5668653869629,138.8980809677719,139.50069208024775,-0.6026111124758415,46.25037512278838,0.0227948,48.29999923706055,38.943946838378906,139.69000244140625,7.350008964538574,201.65768432617188
2020-11-16,136.30999755859375,137.48333740234375,134.69667053222656,136.02999877929688,136.02999877929688,80515800,1.22,0.78,2.0,0.0,136.1666717529297,-0.0010037182511209606,138.85633239746093,139.4986653137207,138.45683755416036,139.2436036875847,-0.7867661334243508,46.107216345712516,-0.0645546,44.560001373291016,40.79606628417969,141.6199951171875,7.64544153213501,202.84518432617188
2020-11-17,153.38999938964844,154.0,144.336669921875,147.20333862304688,147.20333862304688,183564900,-0.19,0.61,0.0,0.0,136.02999877929688,0.0821387925017796,139.18416595458984,140.24133209228515,139.80245310321982,139.83321368280414,-0.030760579584324432,57.64855116749867,-0.0881205,45.58000183105469,41.727081298828125,144.11000061035156,7.878206729888916,203.80694580078125
2020-11-18,149.4499969482422,165.3333282470703,147.8333282470703,162.2133331298828,162.2133331298828,234132000,-0.93,-0.03,0.02,0.0,147.20333862304688,0.10196775866118772,140.25083236694337,141.0437321472168,143.2502807996295,141.49100030851366,1.7592804911158453,67.66617493563696,-0.108519,46.59000015258789,41.578514099121094,142.74000549316406,7.8334431648254395,206.43710327148438
2020-11-19,164.0,169.5366668701172,162.52333068847656,166.42333984375,166.42333984375,187425900,0.59,0.47,-0.76,0.0,162.2133331298828,0.025953518324515725,141.4754997253418,141.89659896850586,146.81536680641727,143.33784027408672,3.4775265323305575,69.8222794825828,-0.125758,45.060001373291016,42.31143569946289,141.8300018310547,7.896111488342285,210.04864501953125
2020-11-20,165.99667358398438,167.5,163.02000427246094,163.20333862304688,163.20333862304688,98735700,-0.51,0.68,-0.6,0.0,166.42333984375,-0.019348255020757845,142.6251663208008,142.6758657836914,149.3365932397449,144.80935867030598,4.527234569438917,66.18695593225976,-0.139841,48.45000076293945,42.41048049926758,140.9199981689453,7.896111488342285,210.18603515625
2020-11-23,167.8333282470703,175.3333282470703,167.26333618164062,173.9499969482422,173.9499969482422,150780900,0.83,0.87,1.57,0.0,163.20333862304688,0.06584827501609526,144.31799926757813,143.3573989868164,153.12327073335987,146.96792446867164,6.155346264688234,71.51706270536964,-0.168175,49.25,42.62837600708008,142.1300048828125,7.824490070343018,205.83843994140625
2020-11-24,180.13333129882812,186.663330078125,175.39999389648438,185.1266632080078,185.1266632080078,160945500,1.56,-0.11,2.76,0.0,173.9499969482422,0.06425217853318604,146.49633255004883,144.06153228759766,158.0468695756134,149.7944977086225,8.252371866990927,75.79119964347194,-0.179626,55.380001068115234,44.341827392578125,143.25999450683594,7.931920051574707,206.05435180664062
2020-11-25,183.35333251953125,191.3333282470703,181.7899932861328,191.3333282470703,191.3333282470703,146790600,0.03,0.0,-1.33,0.0,185.1266632080078,0.033526586238356755,149.2959991455078,144.94313232421874,163.16786321737604,152.87144811887788,10.296415098498159,77.78482734668938,-0.192916,53.5099983215332,46.01566696166992,143.83999633789062,8.460119247436523,206.38803100585938
2020-11-27,193.72000122070312,199.5933380126953,192.81666564941406,195.25332641601562,195.25332641601562,112683300,0.43,0.47,-1.62,0.0,191.3333282470703,0.020487795852708872,152.2114990234375,146.02533233642578,168.10408832485905,156.01084651125845,12.0932418136006,78.96314875050494,-0.225028,53.689998626708984,45.02522659301758,141.30999755859375,8.128875732421875,208.43914794921875
2020-11-30,200.73666381835938,202.60000610351562,184.836669921875,189.1999969482422,189.1999969482422,189009300,-0.53,-0.99,-2.07,0.0,195.25332641601562,-0.031002439645386314,155.20416564941405,146.86166564941405,171.34961272845644,158.46930209918315,12.880310629273282,72.56256166104198,-0.278475,54.0,44.629058837890625,140.16000366210938,8.137829780578613,208.78265380859375
2020-12-01,199.19667053222656,199.28334045410156,190.68333435058594,194.9199981689453,194.9199981689453,120310500,0.98,-0.26,0.54,0.0,189.1999969482422,0.03023256507909932,158.27499923706054,147.7641323852539,174.97582587314702,161.16935365990628,13.806472213240738,74.65331595366787,-0.285636,50.529998779296875,43.42072677612305,134.4600067138672,8.128875732421875,207.18295288085938
2020-12-02,185.47999572753906,190.51333618164062,180.40333557128906,189.60667419433594,189.60667419433594,143327100,0.11,-0.09,1.07,0.0,194.9199981689453,-0.027258998689319167,160.69033279418946,148.72806579589843,177.2267256148684,163.2758218476418,13.950903767226606,69.36570945906112,-0.285769,45.36000061035156,44.25269317626953,136.13999938964844,8.272115707397461,210.40194702148438
2020-12-03,196.67333984375,199.6566619873047,194.14332580566406,197.7933349609375,197.7933349609375,127656000,0.18,0.49,-0.09,0.0,189.60667419433594,0.043177070645787005,163.56366653442382,150.14819915771486,180.39081936041748,165.83267467084886,14.558144689568621,72.5874107010865,-0.278872,47.97999954223633,44.15364456176758,136.33999633789062,8.236307144165039,210.77490234375
2020-12-04,197.00332641601562,199.67999267578125,195.1666717529297,199.67999267578125,199.67999267578125,88203900,1.02,1.47,0.84,0.0,197.7933349609375,0.009538530280690948,166.24616622924805,151.55653228759766,183.35838448585807,168.33988341195496,15.01850107390311,73.2846929543814,-0.264944,45.349998474121094,43.668331146240234,136.85000610351562,8.245259284973145,211.34408569335938
2020-12-07,201.63999938964844,216.26333618164062,201.01666259765625,213.9199981689453,213.9199981689453,168929100,0.03,0.24,-1.02,0.0,199.67999267578125,0.07131413268972542,169.7763328552246,153.11933227539063,188.06017120633302,171.71618820876907,16.343982997563955,77.8619005592705,-0.186296,43.040000915527344,43.97536849975586,138.27999877929688,8.361642837524414,206.42727661132812
2020-12-08,208.50332641601562,217.0933380126953,206.1666717529297,216.6266632080078,216.6266632080078,192795000,0.47,1.02,-0.71,0.0,213.9199981689453,0.012652697560911936,173.58666610717773,154.6438656616211,192.4550161296676,175.04289006056453,17.412126069103067,78.61200135913515,-0.154938,45.11000061035156,43.88623046875,138.14999389648438,8.254212379455566,206.7413330078125
2020-12-09,217.89666748046875,218.10667419433594,196.0,201.4933319091797,201.4933319091797,213873600,-1.03,-0.06,1.28,0.0,216.6266632080078,-0.0698590426253157,176.82199935913087,155.87993225097657,193.84552624959255,177.00218204935084,16.843344200241717,65.29149797733518,-0.121889,46.560001373291016,43.381103515625,138.74000549316406,8.281068801879883,210.0192108154297
2020-12-10,191.4566650390625,209.25,188.77999877929688,209.02333068847656,209.02333068847656,201249600,0.24,1.12,-0.47,0.0,201.4933319091797,0.037370957678594136,180.3209991455078,157.2003323364258,196.18057308634394,179.37411898558236,16.806454100761584,68.18063623469561,-0.08714,44.0099983215332,44.00508117675781,140.8800048828125,8.460119247436523,210.9515380859375
2020-12-11,205.00332641601562,208.0,198.93333435058594,203.3300018310547,203.3300018310547,139425000,-0.2,-0.38,-0.71,0.0,209.02333068847656,-0.027237767375868093,183.62483291625978,158.27919891357422,197.28048520091482,181.1486288259877,16.13185637492711,63.85282211855386,-0.0506791,45.220001220703125,42.459999084472656,143.07000732421875,8.164687156677246,209.95050048828125
2020-12-14,206.3333282470703,214.25,203.39999389648438,213.27667236328125,213.27667236328125,156121800,-0.28,0.58,-1.52,0.0,203.3300018310547,0.04891885330572698,187.48033294677734,159.7774658203125,199.74143707204811,183.5284839028243,16.212953169223823,67.70922313895993,0.065326,41.97999954223633,41.519081115722656,151.0,8.07516098022461,210.8926544189453
2020-12-15,214.42666625976562,215.63333129882812,207.93333435058594,211.0833282470703,211.0833282470703,135214500,1.28,1.08,0.36,0.0,213.27667236328125,-0.01028403196611649,191.232999420166,161.16126586914064,201.48634340666692,185.56958348387954,15.916759922787378,66.03619382364022,0.101223,40.97999954223633,41.221954345703125,153.5800018310547,7.976683616638184,212.37454223632812
2020-12-16,209.41000366210938,210.8333282470703,201.6666717529297,207.58999633789062,207.58999633789062,126287400,0.17,-0.43,-0.38,0.0,211.0833282470703,-0.01654953964479273,194.2523323059082,162.55319915771486,202.4253669345475,187.20072517676925,15.224641757778244,63.351288757469256,0.135125,43.5,41.26156997680664,152.85000610351562,8.191543579101562,216.91842651367188
2020-12-17,209.39666748046875,219.60667419433594,206.5,218.63333129882812,218.63333129882812,168810300,0.79,0.69,-0.71,0.0,207.58999633789062,0.053197818564255164,197.07333221435547,164.0905325317383,204.9188999136676,189.52906637099585,15.389833542671738,67.8073279672539,0.167045,44.66999816894531,41.02386474609375,155.08999633789062,8.093066215515137,218.05685424804688
2020-12-18,222.96665954589844,231.6666717529297,209.51333618164062,231.6666717529297,231.6666717529297,666378600,-0.12,0.07,-1.17,0.0,218.63333129882812,0.05961277896958716,200.33549880981445,165.8843994140625,209.03394173509253,192.6503704733613,16.38357126173122,72.11636188217449,0.196991,46.0,41.62803268432617,154.63999938964844,8.128875732421875,219.56822204589844
2020-12-21,222.0800018310547,222.8333282470703,215.35667419433594,216.6199951171875,216.6199951171875,174135900,-0.23,0.13,-0.05,0.0,231.6666717529297,-0.0649496818937742,203.00633163452147,167.32346588134766,210.20102687079947,194.42589822475585,15.775128646043612,61.82736255235353,0.276323,46.720001220703125,40.6177864074707,153.77000427246094,8.012495040893555,221.53099060058594
